Math,Physics,Chemistry,Grade,Total_Score,Average_Score,Max_Score,Min_Score,Score_Range,Score_Std,Pass_Fail,Is_Above_Average,Math_Level,Physics_Level,Chemistry_Level
46,79,62,B,187,62.333333333333336,79,46,33,16.502525059315417,1,1,Medium,High,Medium
88,52,99,B+,239,79.66666666666667,99,52,47,24.583192089989723,1,1,High,Medium,High
74,64,89,B+,227,75.66666666666667,89,64,25,12.583057392117917,1,1,High,Medium,High
64,22,61,D,147,49.0,64,22,42,23.430749027719962,1,0,Medium,Low,Medium
98,75,85,A,258,86.0,98,75,23,11.532562594670797,1,1,High,High,High
79,94,40,B+,213,71.0,94,40,54,27.874719729532707,1,1,High,High,Low
71,40,40,D,151,50.333333333333336,71,40,31,17.8978583448784,1,0,High,Low,Low
72,48,90,B,210,70.0,90,48,42,21.071307505705477,1,1,High,Medium,High
70,14,85,C,169,56.333333333333336,85,14,71,37.421027956662726,1,1,Medium,Low,High
25,41,35,D,101,33.666666666666664,41,25,16,8.082903768654761,1,0,Low,Medium,Low
50,14,13,F,77,25.666666666666668,50,13,37,21.07921567168317,0,0,Medium,Low,Low
37,37,31,D,105,35.0,37,31,6,3.4641016151377544,1,0,Low,Low,Low
30,21,12,F,63,21.0,30,12,18,9.0,0,0,Low,Low,Low
94,10,47,D,151,50.333333333333336,94,10,84,42.099089459670424,1,0,High,Low,Medium
79,38,18,D,135,45.0,79,18,61,31.096623610932426,1,0,High,Low,Low
71,64,72,B,207,69.0,72,64,8,4.358898943540674,1,1,High,Medium,High
19,86,90,B,195,65.0,90,19,71,39.88734135035826,1,1,Low,High,High
20,91,92,B,203,67.66666666666667,92,20,72,41.28357219685977,1,1,Low,High,High
82,28,40,D,150,50.0,82,28,54,28.35489375751565,1,0,High,Low,Low
21,93,82,B,196,65.33333333333333,93,21,72,38.785736209763165,1,1,Low,High,High
69,39,23,D,131,43.666666666666664,69,23,46,23.35237318418266,1,0,Medium,Low,Low
48,41,39,D,128,42.666666666666664,48,39,9,4.725815626252609,1,0,Medium,Medium,Low
55,63,14,D,132,44.0,63,14,49,26.28687885618983,1,0,Medium,Medium,Low
11,29,15,F,55,18.333333333333332,29,11,18,9.451631252505216,0,0,Low,Low,Low
65,45,35,D,145,48.333333333333336,65,35,30,15.275252316519467,1,0,Medium,Medium,Low
60,99,42,B,201,67.0,99,42,57,29.13760456866693,1,1,Medium,High,Medium
29,81,49,C,159,53.0,81,29,52,26.229754097208,1,0,Low,High,Medium
98,75,98,A,271,90.33333333333333,98,75,23,13.279056191361391,1,1,High,High,High
81,77,80,B+,238,79.33333333333333,81,77,4,2.0816659994661326,1,1,High,High,High
58,63,16,D,137,45.666666666666664,63,16,47,25.81343319539912,1,0,Medium,Medium,Low
62,25,38,D,125,41.666666666666664,62,25,37,18.77054430040145,1,0,Medium,Low,Low
25,97,51,C,173,57.666666666666664,97,25,72,36.460023770334175,1,1,Low,High,Medium
79,44,83,B,206,68.66666666666667,83,44,39,21.45538005567213,1,1,High,Medium,High
27,17,13,F,57,19.0,27,13,14,7.211102550927978,0,0,Low,Low,Low
60,31,88,C,179,59.666666666666664,88,31,57,28.5014619508076,1,1,Medium,Low,High
79,35,40,C,154,51.333333333333336,79,35,44,24.090108620206205,1,0,High,Low,Low
70,77,50,B,197,65.66666666666667,77,50,27,14.011899704655802,1,1,Medium,High,Medium
63,94,66,B+,223,74.33333333333333,94,63,31,17.09775813764288,1,1,Medium,High,Medium
54,28,93,C,175,58.333333333333336,93,28,65,32.715949219506584,1,1,Medium,Low,High
10,35,18,F,63,21.0,35,10,25,12.767145334803704,0,0,Low,Low,Low
34,84,77,B,195,65.0,84,34,50,27.073972741361768,1,1,Low,High,High
69,47,55,C,171,57.0,69,47,22,11.135528725660043,1,1,Medium,Medium,Medium
26,14,76,D,116,38.666666666666664,76,14,62,32.88363321370273,1,0,Low,Low,High
53,56,68,C,177,59.0,68,53,15,7.937253933193772,1,1,Medium,Medium,Medium
29,16,91,D,136,45.333333333333336,91,16,75,40.07908847932215,1,0,Low,Low,High
97,36,12,D,145,48.333333333333336,97,12,85,43.82160806421113,1,0,High,Low,Low
11,59,55,D,125,41.666666666666664,59,11,48,26.633312473917574,1,0,Low,Medium,Medium
65,63,90,B+,218,72.66666666666667,90,63,27,15.044378795195678,1,1,Medium,Medium,High
80,58,27,C,165,55.0,80,27,53,26.627053911388696,1,1,High,Medium,Low
50,16,98,C,164,54.666666666666664,98,16,82,41.198705481281,1,0,Medium,Low,High
80,33,10,D,123,41.0,80,10,70,35.679125549822544,1,0,High,Low,Low
29,28,16,F,73,24.333333333333332,29,16,13,7.234178138070235,0,0,Low,Low,Low
82,36,27,D,145,48.333333333333336,82,27,55,29.50141239556732,1,0,High,Low,Low
24,93,64,C,181,60.333333333333336,93,24,69,34.645827069552446,1,1,Low,High,Medium
25,47,78,D,150,50.0,78,25,53,26.627053911388696,1,0,Low,Medium,High
85,67,62,B+,214,71.33333333333333,85,62,23,12.096831541082704,1,1,High,Medium,Medium
75,15,71,C,161,53.666666666666664,75,15,60,33.54598833442433,1,0,High,Low,High
74,58,15,D,147,49.0,74,15,59,30.512292604784715,1,0,High,Medium,Low
11,98,54,C,163,54.333333333333336,98,11,87,43.50095784386056,1,0,Low,High,Medium
62,53,86,B,201,67.0,86,53,33,17.05872210923198,1,1,Medium,Medium,High
33,36,70,D,139,46.333333333333336,70,33,37,20.55075018906447,1,0,Low,Low,Medium
94,95,40,B+,229,76.33333333333333,95,40,55,31.46956201368766,1,1,High,High,Low
35,63,67,C,165,55.0,67,35,32,17.435595774162696,1,1,Low,Medium,Medium
34,23,69,D,126,42.0,69,23,46,24.020824298928627,1,0,Low,Low,Medium
48,31,100,C,179,59.666666666666664,100,31,69,35.94903800289145,1,1,Medium,Low,High
90,37,93,B+,220,73.33333333333333,93,37,56,31.50132272355136,1,1,High,Low,High
83,80,70,B+,233,77.66666666666667,83,70,13,6.8068592855540455,1,1,High,High,Medium
88,61,15,C,164,54.666666666666664,88,15,73,36.90979996333404,1,0,High,Medium,Low
55,15,96,C,166,55.333333333333336,96,15,81,40.5010287935175,1,1,Medium,Low,High
29,33,18,F,80,26.666666666666668,33,18,15,7.767453465154029,0,0,Low,Low,Low
17,97,46,C,160,53.333333333333336,97,17,80,40.5010287935175,1,0,Low,High,Medium
54,40,68,C,162,54.0,68,40,28,14.0,1,0,Medium,Low,Medium
65,100,100,A,265,88.33333333333333,100,65,35,20.207259421636902,1,1,Medium,High,High
16,77,82,C,175,58.333333333333336,82,16,66,36.74688195389281,1,1,Low,High,High
61,72,30,C,163,54.333333333333336,72,30,42,21.77919496522618,1,0,Medium,High,Low
22,43,62,D,127,42.333333333333336,62,22,40,20.008331597945226,1,0,Low,Medium,Medium
71,80,61,B,212,70.66666666666667,80,61,19,9.50438495292217,1,1,High,High,Medium
77,25,99,B,201,67.0,99,25,74,38.0,1,1,High,Low,High
74,84,10,C,168,56.0,84,10,74,40.149719799769464,1,1,High,High,Low
91,35,58,B,184,61.333333333333336,91,35,56,28.148416178061126,1,1,High,Low,Medium
78,54,97,B+,229,76.33333333333333,97,54,43,21.548395145191982,1,1,High,Medium,High
19,67,63,D,149,49.666666666666664,67,19,48,26.633312473917574,1,0,Low,Medium,Medium
41,13,45,D,99,33.0,45,13,32,17.435595774162696,1,0,Medium,Low,Medium
98,85,72,A,255,85.0,98,72,26,13.0,1,1,High,High,High
27,72,32,D,131,43.666666666666664,72,27,45,24.664414311581236,1,0,Low,High,Low
31,79,64,C,174,58.0,79,31,48,24.55605831561735,1,1,Low,High,Medium
18,33,85,D,136,45.333333333333336,85,18,67,35.16153201061258,1,0,Low,Low,High
90,56,58,B,204,68.0,90,56,34,19.078784028338912,1,1,High,Medium,Medium
17,94,13,D,124,41.333333333333336,94,13,81,45.654499595695206,1,0,Low,High,Low
43,23,16,F,82,27.333333333333332,43,16,27,14.0118997046558,0,0,Medium,Low,Low
48,93,99,B+,240,80.0,99,48,51,27.874719729532707,1,1,Medium,High,High
100,19,89,B,208,69.33333333333333,100,19,81,43.93555887129847,1,1,High,Low,High
40,55,76,C,171,57.0,76,40,36,18.083141320025124,1,1,Low,Medium,High
66,54,65,B,185,61.666666666666664,66,54,12,6.658328118479393,1,1,Medium,Medium,Medium
98,53,34,B,185,61.666666666666664,98,34,64,32.86842456421259,1,1,High,Medium,Low
21,53,83,C,157,52.333333333333336,83,21,62,31.00537587795596,1,0,Low,Medium,High
97,19,93,B,209,69.66666666666667,97,19,78,43.924177093411025,1,1,High,Low,High
48,62,38,D,148,49.333333333333336,62,38,24,12.055427546683415,1,0,Medium,Medium,Low
19,17,12,F,48,16.0,19,12,7,3.605551275463989,0,0,Low,Low,Low
42,35,35,D,112,37.333333333333336,42,35,7,4.041451884327381,1,0,Medium,Low,Low
86,91,69,A,246,82.0,91,69,22,11.532562594670797,1,1,High,High,Medium
81,33,25,D,139,46.333333333333336,81,25,56,30.28751117760146,1,0,High,Low,Low
30,100,11,D,141,47.0,100,11,89,46.87216658103186,1,0,Low,High,Low
55,32,51,D,138,46.0,55,32,23,12.288205727444508,1,0,Medium,Low,Medium
99,41,53,B,193,64.33333333333333,99,41,58,30.615900008546756,1,1,High,Medium,Medium
33,98,26,C,157,52.333333333333336,98,26,72,39.70306453327417,1,0,Low,High,Low
92,38,42,C,172,57.333333333333336,92,38,54,30.088757590391353,1,1,High,Low,Medium
55,55,88,B,198,66.0,88,55,33,19.05255888325765,1,1,Medium,Medium,High
66,70,41,C,177,59.0,70,41,29,15.716233645501712,1,1,Medium,Medium,Medium
88,18,45,D,151,50.333333333333336,88,18,70,35.303446479534166,1,0,High,Low,Medium
91,85,15,B,191,63.666666666666664,91,15,76,42.2532050066422,1,1,High,High,Low
61,36,19,D,116,38.666666666666664,61,19,42,21.1266025033211,1,0,Medium,Low,Low
89,44,30,C,163,54.333333333333336,89,30,59,30.827476921300796,1,0,High,Medium,Low
30,55,89,C,174,58.0,89,30,59,29.614185789921695,1,1,Low,Medium,High
39,10,68,D,117,39.0,68,10,58,29.0,1,0,Low,Low,Medium
99,30,37,C,166,55.333333333333336,99,30,69,37.978063843926186,1,1,High,Low,Low
47,45,95,B,187,62.333333333333336,95,45,50,28.307831660749525,1,1,Medium,Medium,High
82,68,14,C,164,54.666666666666664,82,14,68,35.90728802532062,1,0,High,Medium,Low
84,71,89,A,244,81.33333333333333,89,71,18,9.29157324317757,1,1,High,High,High
83,82,76,B+,241,80.33333333333333,83,76,7,3.7859388972001824,1,1,High,High,High
66,16,81,C,163,54.333333333333336,81,16,65,34.03429642777023,1,0,Medium,Low,High
63,21,31,D,115,38.333333333333336,63,21,42,21.93931022920578,1,0,Medium,Low,Low
14,77,36,D,127,42.333333333333336,77,14,63,31.973947728319903,1,0,Low,High,Low
48,68,89,B,205,68.33333333333333,89,48,41,20.502032419575706,1,1,Medium,Medium,High
10,66,81,C,157,52.333333333333336,81,10,71,37.421027956662726,1,0,Low,Medium,High
11,45,91,D,147,49.0,91,11,80,40.149719799769464,1,0,Low,Medium,High
34,36,73,D,143,47.666666666666664,73,34,39,21.962088546705512,1,0,Low,Low,High
90,79,91,A,260,86.66666666666667,91,79,12,6.6583281184793925,1,1,High,High,High
37,99,98,B+,234,78.0,99,37,62,35.510561809129406,1,1,Low,High,High
61,60,12,D,133,44.333333333333336,61,12,49,28.00595174839329,1,0,Medium,Medium,Low
65,79,61,B,205,68.33333333333333,79,61,18,9.451631252505218,1,1,Medium,High,Medium
15,38,47,D,100,33.333333333333336,47,15,32,16.50252505931542,1,0,Low,Low,Medium
56,43,49,D,148,49.333333333333336,56,43,13,6.506407098647712,1,0,Medium,Medium,Medium
83,19,27,D,129,43.0,83,19,64,34.87119154832539,1,0,High,Low,Low
48,21,66,D,135,45.0,66,21,45,22.64950330581225,1,0,Medium,Low,Medium
28,46,70,D,144,48.0,70,28,42,21.071307505705477,1,0,Low,Medium,Medium
63,18,37,D,118,39.333333333333336,63,18,45,22.5905584998099,1,0,Medium,Low,Low
11,29,45,F,85,28.333333333333332,45,11,34,17.009801096230767,0,0,Low,Low,Medium
67,23,44,D,134,44.666666666666664,67,23,44,22.00757445365875,1,0,Medium,Low,Medium
57,54,83,B,194,64.66666666666667,83,54,29,15.947831618540913,1,1,Medium,Medium,High
76,100,100,A+,276,92.0,100,76,24,13.856406460551018,1,1,High,High,High
18,23,31,F,72,24.0,31,18,13,6.557438524302,0,0,Low,Low,Low
55,11,84,D,150,50.0,84,11,73,36.75595189897821,1,0,Medium,Low,High
65,33,92,B,190,63.333333333333336,92,33,59,29.53528962670475,1,1,Medium,Low,High
95,33,66,B,194,64.66666666666667,95,33,62,31.021497922139954,1,1,High,Low,Medium
82,81,96,A,259,86.33333333333333,96,81,15,8.386497083606084,1,1,High,High,High
54,96,59,B,209,69.66666666666667,96,54,42,22.94195574342635,1,1,Medium,High,Medium
42,52,22,D,116,38.666666666666664,52,22,30,15.275252316519467,1,0,Medium,Medium,Low
73,37,37,D,147,49.0,73,37,36,20.784609690826528,1,0,High,Low,Low
43,63,78,B,184,61.333333333333336,78,43,35,17.559422921421234,1,1,Medium,Medium,High
89,40,58,B,187,62.333333333333336,89,40,49,24.78574859336174,1,1,High,Low,Medium
90,65,37,B,192,64.0,90,37,53,26.514147167125703,1,1,High,Medium,Low
26,21,83,D,130,43.333333333333336,83,21,62,34.44318994131254,1,0,Low,Low,High
80,50,69,B,199,66.33333333333333,80,50,30,15.17673658377628,1,1,High,Medium,Medium
27,28,62,D,117,39.0,62,27,35,19.924858845171276,1,0,Low,Low,Medium
89,50,99,B+,238,79.33333333333333,99,50,49,25.890796305508513,1,1,High,Medium,High
42,54,38,D,134,44.666666666666664,54,38,16,8.326663997864532,1,0,Medium,Medium,Low
88,73,46,B,207,69.0,88,46,42,21.283796653792763,1,1,High,High,Medium
20,53,55,D,128,42.666666666666664,55,20,35,19.65536398374076,1,0,Low,Medium,Medium
54,27,87,C,168,56.0,87,27,60,30.04995840263344,1,1,Medium,Low,High
12,39,66,D,117,39.0,66,12,54,27.0,1,0,Low,Low,Medium
51,58,88,B,197,65.66666666666667,88,51,37,19.655363983740756,1,1,Medium,Medium,High
22,21,11,F,54,18.0,22,11,11,6.082762530298219,0,0,Low,Low,Low
70,88,52,B,210,70.0,88,52,36,18.0,1,1,Medium,High,Medium
57,59,61,C,177,59.0,61,57,4,2.0,1,1,Medium,Medium,Medium
44,54,52,D,150,50.0,54,44,10,5.291502622129181,1,0,Medium,Medium,Medium
42,35,54,D,131,43.666666666666664,54,35,19,9.60902353693305,1,0,Medium,Low,Medium
82,70,69,B+,221,73.66666666666667,82,69,13,7.234178138070236,1,1,High,Medium,Medium
43,24,91,C,158,52.666666666666664,91,24,67,34.53018003621373,1,0,Medium,Low,High
70,88,22,C,180,60.0,88,22,66,34.11744421846396,1,1,Medium,High,Low
11,13,17,F,41,13.666666666666666,17,11,6,3.055050463303893,0,0,Low,Low,Low
77,72,98,A,247,82.33333333333333,98,72,26,13.796134724383252,1,1,High,High,High
73,45,35,C,153,51.0,73,35,38,19.697715603592208,1,0,High,Medium,Low
82,31,50,C,163,54.333333333333336,82,31,51,25.77466456296441,1,0,High,Low,Medium
65,52,16,D,133,44.333333333333336,65,16,49,25.383721817994566,1,0,Medium,Medium,Low
33,70,59,C,162,54.0,70,33,37,19.0,1,0,Low,Medium,Medium
21,32,41,F,94,31.333333333333332,41,21,20,10.016652800877813,0,0,Low,Low,Medium
36,25,67,D,128,42.666666666666664,67,25,42,21.77919496522618,1,0,Low,Low,Medium
25,72,46,D,143,47.666666666666664,72,25,47,23.544284515213736,1,0,Low,High,Medium
13,71,45,D,129,43.0,71,13,58,29.0516780926679,1,0,Low,High,Medium
65,91,21,C,177,59.0,91,21,70,35.38361202590826,1,1,Medium,High,Low
15,58,74,D,147,49.0,74,15,59,30.512292604784715,1,0,Low,Medium,High
58,23,67,D,148,49.333333333333336,67,23,44,23.24507116214819,1,0,Medium,Low,Medium
21,21,26,F,68,22.666666666666668,26,21,5,2.886751345948129,0,0,Low,Low,Low
64,47,86,B,197,65.66666666666667,86,47,39,19.55334583474995,1,1,Medium,Medium,High
30,49,68,D,147,49.0,68,30,38,19.0,1,0,Low,Medium,Medium
27,89,32,D,148,49.333333333333336,89,27,62,34.44318994131254,1,0,Low,High,Low
46,97,80,B+,223,74.33333333333333,97,46,51,25.96792893808309,1,1,Medium,High,High
41,62,58,C,161,53.666666666666664,62,41,21,11.150485789118488,1,0,Medium,Medium,Medium
98,32,34,C,164,54.666666666666664,98,32,66,37.5410886008029,1,0,High,Low,Low
86,34,89,B,209,69.66666666666667,89,34,55,30.924639582917266,1,1,High,Low,High
40,33,55,D,128,42.666666666666664,55,33,22,11.239810200058244,1,0,Low,Low,Medium
86,81,61,B+,228,76.0,86,61,25,13.228756555322953,1,1,High,High,Medium
69,12,76,C,157,52.333333333333336,76,12,64,35.10460558578223,1,0,Medium,Low,High
53,86,70,B,209,69.66666666666667,86,53,33,16.502525059315417,1,1,Medium,High,Medium
80,87,64,B+,231,77.0,87,64,23,11.789826122551595,1,1,High,High,Medium
63,34,46,D,143,47.666666666666664,63,34,29,14.571661996262929,1,0,Medium,Low,Medium
33,24,66,D,123,41.0,66,24,42,22.11334438749598,1,0,Low,Low,Medium
54,100,97,A,251,83.66666666666667,100,54,46,25.73583752927682,1,1,Medium,High,High
33,77,31,D,141,47.0,77,31,46,26.0,1,0,Low,High,Low
25,41,85,D,151,50.333333333333336,85,25,60,31.069813860616115,1,0,Low,Medium,High
91,86,22,B,199,66.33333333333333,91,22,69,38.47510017314229,1,1,High,High,Low
40,87,75,B,202,67.33333333333333,87,40,47,24.419937209856485,1,1,Low,High,High
42,27,34,D,103,34.333333333333336,42,27,15,7.505553499465135,1,0,Medium,Low,Low
40,39,22,D,101,33.666666666666664,40,22,18,10.115993936995679,1,0,Low,Low,Low
11,25,67,D,103,34.333333333333336,67,11,56,29.143323992525858,1,0,Low,Low,Medium
10,83,29,D,122,40.666666666666664,83,10,73,37.872593432894625,1,0,Low,High,Low
80,26,18,D,124,41.333333333333336,80,18,62,33.724372986511305,1,0,High,Low,Low
72,72,19,C,163,54.333333333333336,72,19,53,30.599564267050166,1,0,High,High,Low
100,75,17,B,192,64.0,100,17,83,42.579337712087536,1,1,High,High,Low
55,65,19,D,139,46.333333333333336,65,19,46,24.193663082165404,1,0,Medium,Medium,Low
28,95,14,D,137,45.666666666666664,95,14,81,43.293571501244074,1,0,Low,High,Low
63,14,52,D,129,43.0,63,14,49,25.709920264364882,1,0,Medium,Low,Medium
41,23,27,F,91,30.333333333333332,41,23,18,9.451631252505216,0,0,Medium,Low,Low
26,39,56,D,121,40.333333333333336,56,26,30,15.044378795195676,1,0,Low,Low,Medium
50,78,28,C,156,52.0,78,28,50,25.059928172283335,1,0,Medium,High,Low
92,79,27,B,198,66.0,92,27,65,34.39476704383968,1,1,High,High,Low
81,73,57,B,211,70.33333333333333,81,57,24,12.220201853215574,1,1,High,High,Medium
68,45,84,B,197,65.66666666666667,84,45,39,19.60442127004348,1,1,Medium,Medium,High
82,28,72,C,182,60.666666666666664,82,28,54,28.728615235220325,1,1,High,Low,High
97,41,93,B+,231,77.0,97,41,56,31.240998703626616,1,1,High,Medium,High
72,38,54,C,164,54.666666666666664,72,38,34,17.009801096230763,1,0,High,Low,Medium
54,60,77,B,191,63.666666666666664,77,54,23,11.930353445448853,1,1,Medium,Medium,High
40,17,54,D,111,37.0,54,17,37,18.681541692269406,1,0,Low,Low,Medium
42,80,96,B+,218,72.66666666666667,96,42,54,27.73685875028629,1,1,Medium,High,High
37,71,70,C,178,59.333333333333336,71,37,34,19.347695814575268,1,1,Low,High,Medium
36,50,81,C,167,55.666666666666664,81,36,45,23.028967265887832,1,1,Low,Medium,High
99,72,10,C,181,60.333333333333336,99,10,89,45.63259069276402,1,1,High,High,Low
83,65,88,B+,236,78.66666666666667,88,65,23,12.096831541082704,1,1,High,Medium,High
16,22,12,F,50,16.666666666666668,22,12,10,5.033222956847167,0,0,Low,Low,Low
68,41,72,C,181,60.333333333333336,72,41,31,16.862186493255653,1,1,Medium,Medium,High
87,38,32,C,157,52.333333333333336,87,32,55,30.171730698343,1,0,High,Low,Low
87,57,38,C,182,60.666666666666664,87,38,49,24.704925284917042,1,1,High,Medium,Low
59,42,58,C,159,53.0,59,42,17,9.539392014169456,1,0,Medium,Medium,Medium
60,90,68,B+,218,72.66666666666667,90,60,30,15.534906930308058,1,1,Medium,High,Medium
66,48,56,C,170,56.666666666666664,66,48,18,9.018499505645789,1,1,Medium,Medium,Medium
53,98,85,B+,236,78.66666666666667,98,53,45,23.15887159024233,1,1,Medium,High,High
30,36,91,C,157,52.333333333333336,91,30,61,33.620430296671294,1,0,Low,Low,High
27,25,80,D,132,44.0,80,25,55,31.192947920964443,1,0,Low,Low,High
16,88,21,D,125,41.666666666666664,88,16,72,40.203648258999245,1,0,Low,High,Low
33,22,23,F,78,26.0,33,22,11,6.082762530298219,0,0,Low,Low,Low
24,63,91,C,178,59.333333333333336,91,24,67,33.6501609703926,1,1,Low,Medium,High
71,76,56,B,203,67.66666666666667,76,56,20,10.408329997330664,1,1,High,High,Medium
27,32,79,D,138,46.0,79,27,52,28.687976575562104,1,0,Low,Low,High
50,81,62,B,193,64.33333333333333,81,50,31,15.631165450257807,1,1,Medium,High,Medium
98,52,60,B,210,70.0,98,52,46,24.576411454889016,1,1,High,Medium,Medium
19,32,58,D,109,36.333333333333336,58,19,39,19.857828011475306,1,0,Low,Low,Medium
73,33,71,C,177,59.0,73,33,40,22.538855339169288,1,1,High,Low,High
82,19,83,B,184,61.333333333333336,83,19,64,36.665151483845435,1,1,High,Low,High
86,21,38,D,145,48.333333333333336,86,21,65,33.70954365359064,1,0,High,Low,Low
69,89,65,B+,223,74.33333333333333,89,65,24,12.858201014657274,1,1,Medium,High,Medium
90,87,50,B+,227,75.66666666666667,90,50,40,22.27853974867593,1,1,High,High,Medium
45,36,51,D,132,44.0,51,36,15,7.54983443527075,1,0,Medium,Low,Medium
31,14,77,D,122,40.666666666666664,77,14,63,32.593455375785695,1,0,Low,Low,High
85,19,52,C,156,52.0,85,19,66,33.0,1,0,High,Low,Medium
51,100,34,B,185,61.666666666666664,100,34,66,34.26854728950928,1,1,Medium,High,Low
91,85,45,B+,221,73.66666666666667,91,45,46,25.006665778014735,1,1,High,High,Medium
75,17,33,D,125,41.666666666666664,75,17,58,29.955522584881294,1,0,High,Low,Low
22,78,15,D,115,38.333333333333336,78,15,63,34.530180036213736,1,0,Low,High,Low
48,96,27,C,171,57.0,96,27,69,35.369478367654786,1,1,Medium,High,Low
73,58,86,B+,217,72.33333333333333,86,58,28,14.011899704655802,1,1,High,Medium,High
10,25,42,F,77,25.666666666666668,42,10,32,16.010413278030438,0,0,Low,Low,Medium
81,70,68,B+,219,73.0,81,68,13,7.0,1,1,High,Medium,Medium
54,32,32,D,118,39.333333333333336,54,32,22,12.701705922171767,1,0,Medium,Low,Low
26,73,63,C,162,54.0,73,26,47,24.758836806279895,1,0,Low,High,Medium
45,83,41,C,169,56.333333333333336,83,41,42,23.180451534284945,1,1,Medium,High,Medium
55,100,40,B,195,65.0,100,40,60,31.22498999199199,1,1,Medium,High,Low
85,80,53,B+,218,72.66666666666667,85,53,32,17.21433511156714,1,1,High,High,Medium
74,19,68,C,161,53.666666666666664,74,19,55,30.171730698343,1,0,High,Low,Medium
79,37,41,C,157,52.333333333333336,79,37,42,23.18045153428495,1,0,High,Low,Medium
98,93,20,B,211,70.33333333333333,98,20,78,43.66157731156002,1,1,High,High,Low
59,16,74,D,149,49.666666666666664,74,16,58,30.105370506494904,1,0,Medium,Low,High
28,14,52,F,94,31.333333333333332,52,14,38,19.2180470738661,0,0,Low,Low,Medium
56,86,100,B+,242,80.66666666666667,100,56,44,22.479620400116488,1,1,Medium,High,High
